Site,Plot,Transect,Section_short,Coral_num,Sps,Max_width,Coral_ID,coords_x,coords_y,New_death_051018,Old_death_051018,Health_state_051018,Notes_051018,Found_051018,SCTLD_051018,Treated_051018,New_death_060118,Health_state_060118,Notes_060118,Found_060118,SCTLD_060118,Treated_060118,New_death_062118,Health_state_062118,Notes_062118,Found_062118,SCTLD_062118,Treated_062118,New_death_071618,Health_state_071618,Notes_071618,Found_071618,SCTLD_071618,Treated_071618,New_death__081718,Old_death_081718,Health_state_081718,Notes_081718,Found_081718,SCTLD_081718,Treated_081718,New_death_103018,Health_state_103018,Notes_103018,Found_103018,SCTLD_103018,Treated_103018,New_death_110918,Health_state_110918,Notes_110918,Found_110918,SCTLD_110918,Treated_110918,New_death_112918,Health_state_112918,Notes_112918,Found_112918,SCTLD_112918,Treated_112918,New_death_121318,Health_state_121318,Notes_121318,Found_121318,SCTLD_121318,Treated_121318,New_death_010419,Health_state_010419,Notes_010419,Found_010419,SCTLD_010419,Treated_010419,New_death_011819,Health_state_011819,Notes_011819,Found_011819,SCTLD_011819,Treated_011819,New_death_020819,Health_state_020819,Notes_020819,Found_020819,SCTLD_020819,Treated_020819,New_death_030419,Health_state_030419,Notes_030419,Found_030419,SCTLD_030419,Treated_030419,New_death_032119,Health_state_032119,Notes_032119,Found_032119,SCTLD_032119,Treated_032119,New_death_041119,Health_state_041119,Notes_041119,Found_041119,SCTLD_041119,Treated_041119,New_death_050219,Health_state_050219,Notes_050219,Found_050219,SCTLD_050219,Treated_050219,New_death_051619,Health_state_051619,Notes_051619,Found_051619,SCTLD_051619,Treated_051619,New_death_052819,Health_state_052819,Notes_052819,Found_052819,SCTLD_052819,Treated_052819,New_death_061319,Health_state_061319,Notes_061319,Found_061319,SCTLD_061319,Treated_061319
2,29,10,5-10,2,SSID,10,2_p29_t10_s5_c2_SSID,9.696969697,5.370772085,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,1,10,0,gorgo,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,2,0,,1,Healthy,NA,2,0,,1,Healthy,NA,2,0,no picture,1,Healthy,NA,2,0,No Picture,1,Healthy,NA,2,0,No Photo,1,Healthy,NA,2,0,No Photo,1,Healthy,NA,2,0,No Photo,1,Healthy,NA,2,1,No Photo,1,Unknown,NA,2,1,No Photo,1,Unknown,NA
2,29,10,5-10,3,PAST,13,2_p29_t10_s5_c3_PAST,9.121212121,5.89010989,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,1,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,4,EFAS,25,2_p29_t10_s5_c4_EFAS,9.939393939,6.13243899,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,2,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,80,0,FWRI Treated,1,Healthy,Treated,90,0,FWRI Treated,1,Healthy,Treated,n/a,1,NF,0,Unknown,Treated,100?,1,NF,0,Unknown,Treated,100?,1,NF,0,Unknown,Treated,100?,1,NF,0,Unknown,Treated,NF,0,,1,Healthy,Treated,NF,0,,1,Healthy,Treated,NF,1,Dead,1,Dead,Treated,Dead,1,Dead,1,Dead,Treated,Dead,1,Dead,1,Dead,Treated,Dead,1,Dead,1,Dead,Treated
2,29,10,5-10,5,PAST,13,2_p29_t10_s5_c5_PAST,9.787878788,5.767660911,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,1,NF,0,Unknown,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,6,SSID,19,2_p29_t10_s5_c6_SSID,9.606060606,6.951905238,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,1,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,7,SINT,24,2_p29_t10_s5_c7_SINT,9.151515152,6.681746825,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,10,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,8,PAST,10,2_p29_t10_s5_c8_PAST,9.454545455,6.71899529,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,9,PAST,21,2_p29_t10_s5_c9_PAST,9.787878788,6.525902669,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,1,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,10,CNAT,32,2_p29_t10_s5_c10_CNAT,9.96969697,6.66033966,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,1,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,30,0,FWRI Treated,1,Healthy,Treated,30,0,FWRI Treated,1,Healthy,Treated,30,0,FWRI Treated,1,Healthy,Treated,30,0,FWRI Treated,1,Healthy,Treated,30,0,FWRI Treated,1,Healthy,Treated,90,0,30%FWRI Treated,1,Healthy,Treated,90,0,FWRI Treated,1,Healthy,Treated,95,0,FWRI Treated,1,Healthy,Treated,95,0,FWRI Treated,1,Healthy,Treated,95,0,FWRI Treated,1,Healthy,Treated,95,1,FWRI Treated,1,Unknown,Treated,95,1,FWRI Treated,1,Unknown,Treated
2,29,10,5-10,11,SSID,18,2_p29_t10_s5_c11_SSID,9.818181818,7.152704438,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,12,PAST,15,2_p29_t10_s5_c12_PAST,9.090909091,7.010560868,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,1,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,13,SSID,23,2_p29_t10_s5_c13_SSID,9.727272727,7.349222206,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,2,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,14,SSID,16,2_p29_t10_s5_c14_SSID,9.878787879,7.483231055,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,2,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,15,SINT,13,2_p29_t10_s5_c15_SINT,9.303030303,7.3432282,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,1,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,16,SSID,13,2_p29_t10_s5_c16_SSID,9.212121212,7.506778935,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,pale,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,15,0,FWRI Treated,1,Healthy,Treated,15,0,FWRI Treated,1,Healthy,Treated,15,0,FWRI Treated,1,Healthy,Treated,25,0,FWRI Treated,1,Healthy,Treated,50,0,FWRI Treated-No Photo,1,Healthy,Treated,50,1,FWRI Treated-No Photo,1,Unknown,Treated,50,1,FWRI Treated,1,Unknown,Treated
2,29,10,5-10,17,PAST,13,2_p29_t10_s5_c17_PAST,9.606060606,7.809048095,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,18,PAST,12,2_p29_t10_s5_c18_PAST,9.545454545,8.83016983,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,covered in silt,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,19,SINT,12,2_p29_t10_s5_c19_SINT,9.575757576,9.424004567,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,1,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,20,SBOU,10,2_p29_t10_s5_c20_SBOU,9.575757576,9.588839732,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,21,PAST,13,2_p29_t10_s5_c21_PAST,9.303030303,9.749821607,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,22,PAST,18,2_p29_t10_s5_c22_PAST,9.606060606,9.75410304,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
2,29,10,5-10,23,MMEA,13,2_p29_t10_s5_c23_MMEA,9.696969697,10.11802483,0,0,0,(P),1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,very pale,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,50,0,FWRI Treated,1,Healthy,Treated,80,0,FWRI Treated,1,Healthy,Treated,90,0,FWRI Treated,1,Healthy,Treated,90,0,FWRI Treated,1,Healthy,Treated,90,0,FWRI Treated,1,Healthy,Treated,90,0,FWRI Treated,1,Healthy,Treated,90,0,FWRI Treated-No Photo,1,Healthy,Treated,95,0,FWRI Treated,1,Healthy,Treated,95,0,FWRI Treated,1,Healthy,Treated,96,1,FWRI Treated,1,SCTLD,Treated,100,1,Dead/SCTLD,1,Dead,Treated
2,29,10,5-10,24,SSID,17,2_p29_t10_s5_c24_SSID,9.090909091,10.01056087,0,0,0,DS?,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,2,0,pale,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,0-5,1,PAST,10,3_p45_t1_s0_c1_PAST,0.459177,0.233386436,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,10,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,0-5,2,SSID,13,3_p45_t1_s0_c2_SSID,0.426747,1.432976787,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,pale,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,0-5,3,SBOU,15,3_p45_t1_s0_c3_SBOU,0.936817,2.19731452,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,0-5,4,SBOU,10,3_p45_t1_s0_c4_SBOU,0.423617,2.127674101,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,0-5,5,SSID,18,3_p45_t1_s0_c5_SSID,0.366295,2.853265817,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,0-5,6,SINT,52,3_p45_t1_s0_c6_SINT,0.337989,3.137118798,0,50,0,50% OM,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,50,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,0-5,7,SSID,24,3_p45_t1_s0_c7_SSID,0.336282,3.516044606,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,0-5,8,SINT,35,3_p45_t1_s0_c8_SINT,0.574249,4.687471552,0,0,0,Pale (p),1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,15,0,pale,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0.5,0,Spotty,1,Healthy,NA,0.5,0,spotty,1,Healthy,NA,0.5,0,Spotty,1,Healthy,NA,0,0,Looks OK,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,0-5,9,SBOU,21,3_p45_t1_s0_c9_SBOU,0.384359,4.842967683,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,pale,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,20,1,,1,Unknown,NA,20,1,,1,Unknown,NA
3,45,1,0-5,10,PAST,10,3_p45_t1_s0_c10_PAST,1.143633364,4.28413746,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,5-10,1,PAST,11,3_p45_t1_s5_c1_PAST,0.896421,5.165225307,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,20,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,5-10,2,PAST,10,3_p45_t1_s5_c2_PAST,1.138512745,5.420914884,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,45,1,5-10,3,SSID,10,3_p45_t1_s5_c3_SSID,0.867547,5.575386891,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
