Date,TimeSeries,Site,Plot,Transect,Coral,Dist_X,Dist_Y,Species,Width,Width_2,Height,Original_M,Disease_M,Other_M,Live,Bleach
8/10/2018,15,Boot Key,1,4,31,0,3.35,SINT,30,21,7,20,0,40,40,0
8/10/2018,15,Boot Key,1,4,32,0.9,3.75,SINT,17,20,20,0,40,0,60,0
8/10/2018,15,Boot Key,1,4,33.1,0.35,4.1,CNAT,40,28,22,1,99,0,0,0
8/10/2018,15,Boot Key,1,4,33.2,0.35,3.9,CNAT,35,32,20,2,98,0,0,0
8/10/2018,15,Boot Key,1,4,34,0.3,3.85,PSTR,20,15,7,0,5,0,95,1
8/10/2018,15,Boot Key,1,4,35,0.15,3.95,MMEA,19,15,9,0,100,0,0,0
8/10/2018,15,Boot Key,1,4,36,0.5,3.7,SSID,30,29,27,5,0,0,95,0
8/10/2018,15,Boot Key,1,4,37,0.65,4.25,CNAT,45,35,17,5,15,0,80,0
8/10/2018,15,Boot Key,1,4,38,0.45,4.45,EFAS,10,4,2,50,50,0,0,0
8/10/2018,15,Boot Key,1,4,39,0.4,4.5,SSID,15,12,5,5,5,0,90,1
8/10/2018,15,Boot Key,1,4,40,0.5,4.5,CNAT,47,38,25,1,35,0,64,1
8/10/2018,15,Boot Key,1,4,41,0.15,4.85,MCAV,67,50,27,10,0,0,90,0
8/10/2018,15,Boot Key,1,4,42,0.75,5,CNAT,30,26,3,15,2,0,83,2
8/10/2018,15,Boot Key,1,4,43,0.9,5,CNAT,20,12,3,50,1,0,49,0
8/10/2018,15,Boot Key,1,4,44,0.3,4.3,SSID,8,8,2,0,85,10,5,0
8/10/2018,15,Boot Key,1,5,1,0.1,0.15,DSTO,29,28,18,0,100,0,0,0
8/10/2018,15,Boot Key,1,5,2,0.2,0.1,PAST,12,9,4,1,5,0,94,2
8/10/2018,15,Boot Key,1,5,3,0.05,0.3,SSID,21,17,3,5,0,0,95,1
8/10/2018,15,Boot Key,1,5,4,0.9,0.2,MCAV,85,70,31,60,5,0,35,0
8/10/2018,15,Boot Key,1,5,5,0.7,0.15,SSID,10,7,5,40,0,0,60,0
8/10/2018,15,Boot Key,1,5,6,0.45,0.35,SBOU,8,8,5,0,5,0,95,1
8/10/2018,15,Boot Key,1,5,7,0.9,0.4,SSID,15,7,5,0,0,0,100,0
8/10/2018,15,Boot Key,1,5,8,0.7,1.2,SSID,12,12,3,10,0,0,90,0
8/10/2018,15,Boot Key,1,5,9,0.9,1.8,SSID,16,10,4,0,0,0,100,0
8/10/2018,15,Boot Key,1,5,10.1,0.2,2,SSID,9,29,17,0,10,0,90,1
8/10/2018,15,Boot Key,1,5,10.2,0.35,2.15,SSID,31,27,5,2,0,0,98,0
8/10/2018,15,Boot Key,1,5,11,0.6,2.25,SINT,17,9,2,1,2,0,97,0
8/10/2018,15,Boot Key,1,5,12,0.2,2.55,SSID,20,13,6,0,0,0,100,0
8/10/2018,15,Boot Key,1,5,13,0.05,2.6,SSID,20,20,9,1,0,0,99,0
8/10/2018,15,Boot Key,1,5,14,0.8,3,SSID,12,12,5,0,20,0,80,2
8/10/2018,15,Boot Key,1,5,15,0.75,3.1,SINT,22,18,4,1,40,0,59,1
8/10/2018,15,Boot Key,1,5,16,0.35,3,SINT,15,14,4,2,0,0,98,1
8/10/2018,15,Boot Key,1,5,17,0.5,3.15,MCAV,10,10,4,0,0,15,85,0
8/10/2018,15,Boot Key,1,5,18,0.5,3.2,SSID,14,9,4,10,0,0,90,0
8/10/2018,15,Boot Key,1,5,19,0.85,3.3,SSID,21,19,9,0,0,0,100,0
8/10/2018,15,Boot Key,1,5,20,0.7,3.45,SINT,18,15,6,10,25,0,65,0
8/10/2018,15,Boot Key,1,5,21,0.5,3.6,CNAT,35,34,14,1,45,0,54,1
8/10/2018,15,Boot Key,1,5,22,0.3,3.75,SSID,21,21,6,2,0,0,98,1
8/10/2018,15,Boot Key,1,5,23,0.3,3.95,SSID,15,10,4,1,0,0,99,0
8/10/2018,15,Boot Key,1,5,24,0.5,4.75,MCAV,122,96,107,25,0,0,75,0
8/10/2018,15,Boot Key,1,5,25.1,0.7,4.8,SSID,10,12,5,10,5,0,85,0
8/10/2018,15,Boot Key,1,5,25.2,0.8,4.75,SSID,21,17,8,5,0,0,95,2
8/10/2018,15,Boot Key,1,5,26,0.95,4.95,SINT,25,17,10,60,5,0,35,0
8/10/2018,15,Boot Key,2,1,1,0.1,0.1,SSID,16,14,5,5,0,0,95,0
8/10/2018,15,Boot Key,2,1,2,0.2,0.2,SSID,42,41,30,3,0,0,97,0
8/10/2018,15,Boot Key,2,1,3,0.3,0.2,DSTO,19,13,7,0,100,0,0,1
8/10/2018,15,Boot Key,2,1,4,0.4,0.5,SSID,38,35,15,5,0,0,95,0
8/10/2018,15,Boot Key,2,1,5,0.4,0.3,SSID,14,11,9,0,0,0,100,0
8/10/2018,15,Boot Key,2,1,6,0.1,0.5,CNAT,27,18,13,0,100,0,0,0
8/10/2018,15,Boot Key,2,1,7,0,1,SSID,13,14,7,2,0,0,98,0
8/10/2018,15,Boot Key,2,1,8,0.1,1.1,SSID,26,24,16,2,0,0,98,0
8/10/2018,15,Boot Key,2,1,9,0.45,1.1,SSID,12,10,7,10,0,0,90,1
8/10/2018,15,Boot Key,2,1,10,0.1,1.6,SINT,20,18,11,15,0,0,85,0
8/10/2018,15,Boot Key,2,1,11,0.25,1.5,SINT,13,10,4,0,1,1,98,0
8/10/2018,15,Boot Key,2,1,12,0.35,1.45,SINT,17,11,7,5,1,0,94,0
8/10/2018,15,Boot Key,2,1,13,0.45,1.5,SSID,20,16,5,2,0,0,98,2
8/10/2018,15,Boot Key,2,1,14,0.55,1.5,SSID,13,7,4,15,0,0,85,0
8/10/2018,15,Boot Key,2,1,15,0.7,1.7,MCAV,22,19,11,80,18,0,2,2
8/10/2018,15,Boot Key,2,1,16,0.6,2,SINT,23,19,7,2,10,0,88,0
8/10/2018,15,Boot Key,2,1,17,0.8,1.95,OFAV,17,10,8,0,0,2,98,0
8/10/2018,15,Boot Key,2,1,18,0.5,2.1,SSID,19,17,7,5,15,0,80,1
8/10/2018,15,Boot Key,2,1,19,0.85,2,SSID,14,11,6,15,1,0,84,0
8/10/2018,15,Boot Key,2,1,20,0.85,2.1,SSID,16,15,7,5,0,5,90,0
8/10/2018,15,Boot Key,2,1,21,0.95,2.05,SINT,19,9,3,10,0,0,90,0
8/10/2018,15,Boot Key,2,1,22,0.45,2.15,SINT,15,12,3,5,65,0,30,0
8/10/2018,15,Boot Key,2,1,23,0.4,2.25,SSID,18,17,9,0,0,0,100,0
8/10/2018,15,Boot Key,2,1,24,0.25,2.45,SINT,16,12,6,5,40,0,55,0
8/10/2018,15,Boot Key,2,1,25,0.8,2.4,DLAB,9,8,5,0,0,0,100,0
8/10/2018,15,Boot Key,2,1,26,0.85,2.45,SINT,11,8,4,0,0,0,100,0
8/10/2018,15,Boot Key,2,1,27,0.8,2.65,SSID,21,14,5,0,0,0,100,2
8/10/2018,15,Boot Key,2,1,28,0.55,2.75,MCAV,12,8,3,0,100,0,0,0
8/10/2018,15,Boot Key,2,1,29,0.65,2.8,SINT,13,8,4,0,20,0,80,0
8/10/2018,15,Boot Key,2,1,30,0.7,2.8,SINT,10,8,3,0,0,0,100,0
8/10/2018,15,Boot Key,2,1,31,0.9,2.8,PSTR,28,18,6,0,100,0,0,0
8/10/2018,15,Boot Key,2,1,32,0.95,2.75,SINT,16,7,2,20,5,0,75,0
8/10/2018,15,Boot Key,2,1,33,0.85,3,SINT,18,12,4,15,10,0,75,0
8/10/2018,15,Boot Key,2,1,34,0.35,2.65,SSID,12,9,4,0,0,30,70,0
8/10/2018,15,Boot Key,2,1,35,0.2,2.7,MYCE,22,20,4,0,0,0,100,0
8/10/2018,15,Boot Key,2,1,36,0.05,3.3,SSID,13,13,6,25,0,0,75,0
8/10/2018,15,Boot Key,2,1,37,0.05,3.4,SSID,12,11,3,1,0,0,99,0
8/10/2018,15,Boot Key,2,1,38,0.4,3.1,SSID,30,24,12,3,0,0,97,0
8/10/2018,15,Boot Key,2,1,39,0.35,3.3,SINT,23,20,7,5,1,0,94,0
8/10/2018,15,Boot Key,2,1,40,0.3,3.45,SSID,20,14,9,15,0,0,85,2
8/10/2018,15,Boot Key,2,1,41,0.3,3.65,DLAB,10,10,5,0,0,0,100,0
8/10/2018,15,Boot Key,2,1,42,0.7,3.25,SSID,10,7,3,5,0,0,95,0
8/10/2018,15,Boot Key,2,1,43,0.8,3.3,PAST,14,10,5,2,0,0,98,1
8/10/2018,15,Boot Key,2,1,44,0.65,3.5,MCAV,18,15,10,0,0,0,100,1
8/10/2018,15,Boot Key,2,1,45,0.65,3.6,SINT,10,8,2,5,50,0,45,0
8/10/2018,15,Boot Key,2,1,46,0.65,3.7,SINT,12,9,4,2,1,0,97,0
8/10/2018,15,Boot Key,2,1,47,0.5,3.75,SSID,14,9,7,2,0,0,98,0
8/10/2018,15,Boot Key,2,1,48,0.8,3.7,SSID,55,25,18,10,1,2,87,0
8/10/2018,15,Boot Key,2,1,49,0.6,4.1,OFAV,80,55,38,90,5,0,5,0
8/10/2018,15,Boot Key,2,1,50,0.55,4.3,SSID,18,16,8,0,0,0,100,0
8/10/2018,15,Boot Key,2,1,51,0.85,4.45,DSTO,11,10,6,20,20,0,60,1
8/10/2018,15,Boot Key,2,1,52,0.1,4.85,CNAT,35,25,20,0,5,0,95,1
8/10/2018,15,Boot Key,2,1,53,0.25,4.75,CNAT,35,31,22,0,100,0,0,0
8/10/2018,15,Boot Key,2,1,54,0.45,4.47,CNAT,38,25,18,0,100,0,0,0
8/10/2018,15,Boot Key,2,1,55,0.5,5,SSID,15,13,9,2,0,0,98,1
8/10/2018,15,Boot Key,2,1,56,0.1,1,SBOU,42,30,43,3,12,0,85,2
8/10/2018,15,Boot Key,2,2,1,0.65,0.3,CNAT,32,23,14,15,85,0,0,0
8/10/2018,15,Boot Key,2,2,2,0.42,0.37,SSID,10,9,5,5,5,0,90,0
8/10/2018,15,Boot Key,2,2,3,0.55,0.65,CNAT,58,50,38,2,0,0,98,0
8/10/2018,15,Boot Key,2,2,4,0.9,0.83,PAST,19,13,7,10,2,0,88,0
8/10/2018,15,Boot Key,2,2,5,0.25,0.75,MCAV,16,16,9,2,0,0,98,0
8/10/2018,15,Boot Key,2,2,6,0,0.7,SSID,17,14,6,2,0,0,98,0
8/10/2018,15,Boot Key,2,2,7,0.78,1.1,CNAT,55,37,20,15,15,0,70,1
8/10/2018,15,Boot Key,2,2,8,0.4,1.65,SSID,11,10,3,0,0,0,100,0
8/10/2018,15,Boot Key,2,2,9,0.2,1.65,PSTR,35,30,6,0,100,0,0,0
8/10/2018,15,Boot Key,2,2,10,0.1,1.5,SINT,22,15,9,2,0,0,98,0
8/10/2018,15,Boot Key,2,2,11,0.1,2.15,CNAT,57,54,20,35,15,0,50,1
8/10/2018,15,Boot Key,2,2,12,0.05,1.85,SSID,12,11,4,0,0,0,100,0
8/10/2018,15,Boot Key,2,2,13,0.45,2.05,SINT,22,18,6,5,0,0,95,0
8/10/2018,15,Boot Key,2,2,14,0.8,2.05,SINT,21,13,4,10,5,0,85,0
8/10/2018,15,Boot Key,2,2,15,0.6,2.25,CNAT,45,22,12,30,65,0,5,1
8/10/2018,15,Boot Key,2,2,16,0.9,2.35,CNAT,33,30,15,0,100,0,0,0
8/10/2018,15,Boot Key,2,2,17,0.5,2.65,MCAV,60,40,18,0,0,0,100,0
8/10/2018,15,Boot Key,2,2,18,0.2,2.75,PSTR,22,13,19,2,98,0,0,1
8/10/2018,15,Boot Key,2,2,19,0.15,2.65,SSID,20,15,5,0,0,0,100,2
8/10/2018,15,Boot Key,2,2,20,0.85,2.85,SSID,16,13,5,2,0,0,98,0
8/10/2018,15,Boot Key,2,2,21,0.65,3.3,MCAV,11,7,4,0,0,5,95,0
8/10/2018,15,Boot Key,2,2,22.1,0.7,3.9,CNAT,33,27,23,0,0,0,100,0
8/10/2018,15,Boot Key,2,2,22.2,0.8,3.9,CNAT,18,12,13,0,0,0,100,0
8/10/2018,15,Boot Key,2,2,23,0.55,4,SINT,17,12,4,15,2,0,83,0
8/10/2018,15,Boot Key,2,2,24,0.05,3.35,SSID,12,9,5,2,0,0,98,0
8/10/2018,15,Boot Key,2,2,25,0.05,4.25,CNAT,15,11,4,25,0,0,75,1
8/10/2018,15,Boot Key,2,2,26,0.2,4.45,SSID,20,15,13,90,0,0,10,0
8/10/2018,15,Boot Key,2,2,27,0.05,4.5,SSID,12,10,6,2,0,0,98,0
8/10/2018,15,Boot Key,2,3,1,0.1,0.2,SINT,29,25,19,1,10,0,89,1
8/10/2018,15,Boot Key,2,3,2,0.6,0.15,SINT,15,10,2,1,10,0,89,0
8/10/2018,15,Boot Key,2,3,3,0.25,0.45,SSID,25,20,9,20,0,0,80,0
8/10/2018,15,Boot Key,2,3,4,0.15,0.55,SINT,23,20,9,5,0,0,95,1
8/10/2018,15,Boot Key,2,3,5,0.25,0.65,SINT,12,10,3,5,0,0,95,0
8/10/2018,15,Boot Key,2,3,6,0.2,0.7,SINT,12,11,3,5,35,0,60,2
8/10/2018,15,Boot Key,2,3,7,0.6,0.55,PPOR,9,6,6,0,0,90,10,1
8/10/2018,15,Boot Key,2,3,8,0.25,0.7,SBOU,17,15,24,0,0,0,100,1
8/10/2018,15,Boot Key,2,3,9,0.5,0.6,SSID,17,10,5,0,0,5,95,0
8/10/2018,15,Boot Key,2,3,10,0.45,0.65,SINT,15,10,5,2,0,0,98,0
8/10/2018,15,Boot Key,2,3,11,0,0.8,SSID,20,18,12,15,20,0,65,1
8/10/2018,15,Boot Key,2,3,12,0.2,0.9,SSID,15,8,7,0,30,0,70,1
8/10/2018,15,Boot Key,2,3,13,0,1.1,DSTO,39,24,18,20,80,0,0,0
8/10/2018,15,Boot Key,2,3,14,0.15,1.15,SINT,12,7,6,30,5,0,65,0
8/10/2018,15,Boot Key,2,3,15,0.7,1,OFAV,65,47,48,0,0,0,100,0
8/10/2018,15,Boot Key,2,3,16,0.75,1.7,DLAB,25,22,11,5,0,0,95,0
8/10/2018,15,Boot Key,2,3,17,0.35,1.9,SSID,20,13,7,20,0,3,77,1
8/10/2018,15,Boot Key,2,3,18,0.7,1.95,SINT,20,13,6,2,0,0,98,0
8/10/2018,15,Boot Key,2,3,19,0.95,2.2,PSTR,10,7,3,0,100,0,0,0
8/10/2018,15,Boot Key,2,3,20,0.9,2.2,SSID,12,9,4,0,5,0,95,0
8/10/2018,15,Boot Key,2,3,21,0.9,2.3,SSID,10,8,3,0,5,0,95,0
8/10/2018,15,Boot Key,2,3,22,0.85,2.3,DLAB,10,10,2,0,100,0,0,0
8/10/2018,15,Boot Key,2,3,23,0.1,2.1,SSID,22,20,5,15,0,0,85,2
8/10/2018,15,Boot Key,2,3,24,0.5,2.5,MALI,20,20,6,0,0,0,100,0
8/10/2018,15,Boot Key,2,3,25,0.25,2.7,EFAS,10,5,9,0,100,0,0,1
8/10/2018,15,Boot Key,2,3,26,0.55,3,SSID,10,8,3,10,10,0,80,2
8/10/2018,15,Boot Key,2,3,27,0.55,3.1,SINT,10,9,4,0,95,0,5,1
8/10/2018,15,Boot Key,2,3,28,0.75,3.3,CNAT,12,11,3,0,100,0,0,0
8/10/2018,15,Boot Key,2,3,29,0.8,3.4,SSID,12,10,4,0,0,0,100,0
8/10/2018,15,Boot Key,2,3,30,0.8,3.55,SINT,23,18,4,2,0,0,98,0
8/10/2018,15,Boot Key,2,3,31,0.8,3.8,SINT,13,11,4,5,0,0,95,0
8/10/2018,15,Boot Key,2,3,32,0.1,4.05,SBOU,10,7,5,0,60,0,40,0
8/10/2018,15,Boot Key,2,3,33,0.5,4,SINT,10,8,2,5,0,0,95,0
8/10/2018,15,Boot Key,2,3,34,0.5,4.1,SINT,10,9,2,0,0,0,100,0
8/10/2018,15,Boot Key,2,3,35,0.45,4.05,SSID,10,7,2,5,0,0,95,0
8/10/2018,15,Boot Key,2,3,36,0.1,4.2,SSID,25,18,5,40,5,0,55,0
8/10/2018,15,Boot Key,2,3,37,0.35,4.65,SSID,16,15,6,0,0,0,100,0
8/10/2018,15,Boot Key,2,3,38,0.7,4.9,MCAV,25,20,16,25,0,0,75,0
8/10/2018,15,Boot Key,2,3,39,0.5,4.7,EFAS,15,6,5,0,100,0,0,1
8/10/2018,15,Boot Key,2,4,1,0.15,0.2,SSID,12,12,5,0,0,1,99,0
8/10/2018,15,Boot Key,2,4,2,0.25,0.15,SINT,15,15,7,0,0,1,99,0
8/10/2018,15,Boot Key,2,4,3.1,0.25,0.5,SSID,10,7,5,5,0,0,95,0
8/10/2018,15,Boot Key,2,4,3.2,0.35,0.5,SSID,5,4,2,0,0,0,100,1
8/10/2018,15,Boot Key,2,4,4,0.5,0.35,SSID,25,23,15,2,0,0,98,2
8/10/2018,15,Boot Key,2,4,5,0.9,0.3,PSTR,16,10,7,10,0,0,90,1
8/10/2018,15,Boot Key,2,4,6,0.99,0.3,SSID,15,14,10,0,0,0,100,0
8/10/2018,15,Boot Key,2,4,7,0.25,0.6,SINT,14,13,4,10,0,0,90,0
8/10/2018,15,Boot Key,2,4,8,0.5,0.65,SSID,13,11,5,0,0,0,100,0
8/10/2018,15,Boot Key,2,4,9,0.1,0.55,SCOL,4,4,1,0,0,0,100,0
8/10/2018,15,Boot Key,2,4,10,0.15,0.75,CNAT,20,12,5,0,100,0,0,0
8/10/2018,15,Boot Key,2,4,11,0.35,0.8,CNAT,10,10,5,0,100,0,0,0
8/10/2018,15,Boot Key,2,4,12,0.25,1,OFAV,35,20,26,80,5,0,15,0
8/10/2018,15,Boot Key,2,4,13,0.3,1.15,SSID,30,28,20,1,0,0,99,0
8/10/2018,15,Boot Key,2,4,14,0.6,1,SSID,10,9,5,20,0,0,80,0
8/10/2018,15,Boot Key,2,4,15,0.85,1.25,CNAT,14,13,7,0,0,25,75,1
8/10/2018,15,Boot Key,2,4,16,0.7,1.4,SINT,20,15,3,1,0,10,89,0
8/10/2018,15,Boot Key,2,4,17,0.65,1.6,MCAV,50,35,50,1,0,0,99,0
8/10/2018,15,Boot Key,2,4,18,0.2,1.4,SSID,11,9,5,0,0,5,95,0
8/10/2018,15,Boot Key,2,4,19,0.4,2.1,SINT,20,15,20,0,5,0,95,0
8/10/2018,15,Boot Key,2,4,20,0.7,2.2,SINT,12,10,20,0,0,0,100,2
8/10/2018,15,Boot Key,2,4,21,0.7,2.35,CNAT,35,27,30,0,80,0,20,1
8/10/2018,15,Boot Key,2,4,22,0.5,2.4,SSID,30,22,20,5,5,0,90,1
8/10/2018,15,Boot Key,2,4,23,0.6,2.5,SSID,13,8,10,0,0,10,90,2
8/10/2018,15,Boot Key,2,4,24,0.2,2.55,PSTR,13,13,4,0,100,0,0,0
8/10/2018,15,Boot Key,2,4,25,0.3,2.65,SINT,10,10,10,5,0,0,95,0
8/10/2018,15,Boot Key,2,4,26,0.25,2.75,SSID,15,10,12,0,0,0,100,0
8/10/2018,15,Boot Key,2,4,27,0.25,3.5,MCAV,11,8,8,50,0,0,50,1
8/10/2018,15,Boot Key,2,4,28,0.1,3.25,SSID,15,10,10,0,1,0,99,0
8/10/2018,15,Boot Key,2,4,29,0.3,3.45,SSID,11,6,12,0,0,0,100,1
8/10/2018,15,Boot Key,2,4,30,0.1,4.2,SINT,20,16,11,0,20,0,80,0
8/10/2018,15,Boot Key,2,4,31,0.15,4.35,SSID,10,10,4,0,0,0,100,1
8/10/2018,15,Boot Key,2,4,32,0.5,3.85,EFAS,8,3,4,10,90,0,0,1
8/10/2018,15,Boot Key,2,4,33,0.65,4.25,SSID,15,13,10,5,0,0,95,0
8/10/2018,15,Boot Key,2,4,34,0.9,5,CNAT,105,90,35,8,52,0,40,1
8/10/2018,15,Boot Key,2,5,1,0.55,0.1,SSID,31,30,10,2,0,0,98,2
8/10/2018,15,Boot Key,2,5,2,0.35,0.25,SBOU,24,20,16,0,0,0,100,2
8/10/2018,15,Boot Key,2,5,3,0.5,0.8,CNAT,44,37,10,2,98,0,0,0
8/10/2018,15,Boot Key,2,5,4,0.25,0.8,SINT,10,9,3,2,0,0,98,0
8/10/2018,15,Boot Key,2,5,5,0.6,0.95,SSID,12,10,5,0,1,0,99,0
8/10/2018,15,Boot Key,2,5,6,0.5,1,MCAV,10,9,3,0,0,0,100,1
8/10/2018,15,Boot Key,2,5,7,0.8,1.1,SSID,11,10,3,0,0,0,100,0
8/10/2018,15,Boot Key,2,5,8,0.2,1.3,SSID,15,8,5,5,0,0,95,0
8/10/2018,15,Boot Key,2,5,9,0.1,1.45,CNAT,47,25,20,0,10,0,90,1
8/10/2018,15,Boot Key,2,5,10,0.2,1.75,SINT,24,19,9,2,0,0,98,0
8/10/2018,15,Boot Key,2,5,11,0.75,1.7,MCAV,14,10,7,0,0,0,100,1
8/10/2018,15,Boot Key,2,5,12,0.65,1.8,SSID,12,8,7,1,2,10,87,1
8/10/2018,15,Boot Key,2,5,13,0.6,1.85,SINT,10,7,5,20,0,0,80,0
8/10/2018,15,Boot Key,2,5,14,0.3,1.9,DSTO,17,14,4,1,0,4,95,1
8/10/2018,15,Boot Key,2,5,15,0.2,2.3,SSID,45,35,15,10,0,0,90,3
8/10/2018,15,Boot Key,2,5,16,0.4,2.5,SSID,30,16,10,2,0,0,98,2
8/10/2018,15,Boot Key,2,5,17,0.3,2.8,SRAD,10,9,2,40,0,0,60,1
8/10/2018,15,Boot Key,2,5,18,0.55,3.3,OFAV,90,65,40,60,20,1,19,0
8/10/2018,15,Boot Key,2,5,19,0.95,3.1,MCAV,20,17,7,0,0,0,100,0
8/10/2018,15,Boot Key,2,5,20,0.1,3.55,SINT,12,12,6,5,0,0,95,0
8/10/2018,15,Boot Key,2,5,21,0.35,3.2,SRAD,10,7,2,0,0,0,100,1
8/10/2018,15,Boot Key,2,5,22,0.2,4,SSID,30,12,10,50,30,0,20,0
8/10/2018,15,Boot Key,2,5,23,0.6,4.3,MCAV,20,11,10,0,0,2,98,0
8/10/2018,15,Boot Key,2,5,24,0.5,4.6,SSID,24,24,10,10,0,0,90,0
8/10/2018,15,Boot Key,2,5,25,0.3,4.5,DSTO,12,11,3,50,50,0,0,0
8/10/2018,15,Boot Key,2,5,26,0.2,4.6,SSID,10,9,3,0,0,0,100,0
8/14/2018,15,Grouper Reef,1,1,1,0.35,1.2,SSID,11,11,7,2,0,0,98,1
8/14/2018,15,Grouper Reef,1,1,2,0.5,1.5,PSTR,24,13,12,0,95,1,4,0
8/14/2018,15,Grouper Reef,1,1,3,0.35,1.7,PCLI,24,24,14,3,97,0,0,1
8/14/2018,15,Grouper Reef,1,1,4,0.1,2.45,SSID,25,18,8,5,0,0,95,1
8/14/2018,15,Grouper Reef,1,1,5,0.5,3.2,SINT,17,15,6,10,0,0,90,1
8/14/2018,15,Grouper Reef,1,1,6,0.4,3.5,SINT,15,10,5,35,10,0,55,1
8/14/2018,15,Grouper Reef,1,1,7,0.15,3.7,DSTO,7,6,5,60,-99,-99,-99,-99
8/14/2018,15,Grouper Reef,1,1,8.1,0.1,4.3,SSID,7,7,2,10,0,0,90,1
8/14/2018,15,Grouper Reef,1,1,8.2,0.1,4.3,SSID,9,8,3,2,0,0,98,1
8/14/2018,15,Grouper Reef,1,1,9,0.15,4.6,SINT,20,15,8,5,2,0,93,0
8/14/2018,15,Grouper Reef,1,1,10,0.1,5.25,MCAV,4,3,1,0,45,0,55,1
8/14/2018,15,Grouper Reef,1,1,11,0.5,5.6,CNAT,11,6,3,5,95,0,0,0
8/14/2018,15,Grouper Reef,1,1,12,0.75,5.65,SSID,11,9,6,5,0,0,95,1
8/14/2018,15,Grouper Reef,1,1,13,0.9,6.1,SINT,15,10,6,5,3,0,92,0
8/14/2018,15,Grouper Reef,1,1,14,0.75,6.4,MCAV,4,4,3,20,0,0,80,0
8/14/2018,15,Grouper Reef,1,1,15,0.5,6.85,DSTO,8,7,7,5,95,0,0,1
8/14/2018,15,Grouper Reef,1,1,16,0.85,7.3,MCAV,5,4,3,0,100,0,0,1
8/14/2018,15,Grouper Reef,1,1,17,0.65,7.8,PSTR,24,16,10,0,100,0,0,0
8/14/2018,15,Grouper Reef,1,1,18,0.2,9.15,SSID,10,9,6,3,0,5,92,2
8/14/2018,15,Grouper Reef,1,1,19,0.2,9.4,DSTO,4,4,3,0,100,0,0,1
8/14/2018,15,Grouper Reef,1,2,1,0.1,1.55,OFAV,38,18,23,20,0,2,78,2
8/14/2018,15,Grouper Reef,1,2,2,0.3,1.6,DSTO,14,13,13,0,100,0,0,0
8/14/2018,15,Grouper Reef,1,2,3,0.45,1.6,SSID,13,10,6,3,0,0,97,1
8/14/2018,15,Grouper Reef,1,2,4,0.1,2.2,SINT,10,7,4,5,0,10,85,0
8/14/2018,15,Grouper Reef,1,2,5,0.3,2.15,DSTO,5,4,1,0,-99,-99,-99,-99
8/14/2018,15,Grouper Reef,1,2,6,0.55,0.2,DSTO,2,2,1,0,-99,-99,-99,-99
8/14/2018,15,Grouper Reef,1,2,7,0.4,3.7,SSID,10,6,4,60,0,0,40,1
8/14/2018,15,Grouper Reef,1,2,8,0.5,3.95,SSID,10,7,3,2,0,0,98,1
8/14/2018,15,Grouper Reef,1,2,9,1,4.25,OFAV,10,8,4,15,0,0,85,0
8/14/2018,15,Grouper Reef,1,2,10,0.85,4.8,MMEA,24,18,11,15,85,0,0,1
8/14/2018,15,Grouper Reef,1,2,11,0.95,5.55,MMEA,15,13,12,40,60,0,0,0
8/14/2018,15,Grouper Reef,1,2,12,0.05,5.3,SSID,11,7,5,0,5,0,95,1
8/14/2018,15,Grouper Reef,1,2,13,0.8,6.8,SINT,10,9,3,5,0,0,95,0
8/14/2018,15,Grouper Reef,1,2,14,0.8,7.6,SINT,18,12,9,40,0,2,58,1
8/14/2018,15,Grouper Reef,1,2,15,0.9,7.7,SSID,14,12,8,1,0,0,99,1
8/14/2018,15,Grouper Reef,1,2,16,0.75,8.1,PAST,11,10,5,5,0,0,95,0
8/14/2018,15,Grouper Reef,1,2,17,0.4,8.3,SSID,16,13,9,15,5,0,80,2
8/14/2018,15,Grouper Reef,1,2,18,1,8.95,SINT,25,21,14,5,3,2,90,1
8/14/2018,15,Grouper Reef,1,2,19,0.55,9.5,SINT,12,10,5,5,10,0,85,0
8/14/2018,15,Grouper Reef,1,2,20,0.25,6.25,PSTR,4,3,2,5,0,0,95,0
8/14/2018,15,Grouper Reef,1,3,1,0.7,4.45,SINT,12,7,2,2,0,0,98,0
8/14/2018,15,Grouper Reef,1,3,2,0.75,4.8,SSID,18,14,10,2,0,0,98,1
8/14/2018,15,Grouper Reef,1,3,3,0.5,5.55,DSTO,12,11,7,10,90,0,0,0
8/14/2018,15,Grouper Reef,1,3,4,0.7,6.5,SSID,12,8,2,1,5,0,94,1
8/14/2018,15,Grouper Reef,1,3,5,0.2,6.95,SSID,13,8,5,0,0,0,100,1
8/14/2018,15,Grouper Reef,1,3,6,0.15,7.1,SSID,15,9,6,10,0,10,80,1
8/14/2018,15,Grouper Reef,1,3,7,0.3,7.65,DLAB,20,16,10,0,100,0,0,1
8/14/2018,15,Grouper Reef,1,3,8,0.15,7.8,MCAV,6,5,2,0,0,1,99,0
8/14/2018,15,Grouper Reef,1,3,9,0.3,8.1,SSID,11,11,4,10,0,0,90,0
8/14/2018,15,Grouper Reef,1,3,10,0.85,8.65,DSTO,17,12,5,60,40,0,0,0
8/14/2018,15,Grouper Reef,1,3,11,0.8,9.5,SINT,14,10,4,25,5,0,70,0
8/14/2018,15,Grouper Reef,1,3,12,0.5,9.7,SSID,10,8,1,2,0,0,98,1
8/14/2018,15,Grouper Reef,1,4,1,0.3,3.7,DSTO,4,3,2,0,0,2,98,1
